user_id,cluster,rfm_label
U000001,0,潜力用户
U000002,0,潜力用户
U000003,1,一般用户
U000004,0,一般用户
U000005,1,一般用户
U000006,2,流失风险用户
U000007,0,一般用户
U000008,1,流失风险用户
U000009,2,流失风险用户
U000010,0,流失风险用户
U000011,0,高价值用户
U000012,1,高价值用户
U000013,0,一般用户
U000014,0,一般用户
U000015,0,一般用户
U000016,1,一般用户
U000017,0,高价值用户
U000018,0,一般用户
U000019,0,潜力用户
U000020,0,高价值用户
U000021,0,流失风险用户
U000022,0,流失风险用户
U000023,2,流失风险用户
U000024,1,流失风险用户
U000025,0,潜力用户
U000026,1,高价值用户
U000027,0,一般用户
U000028,0,一般用户
U000029,0,高价值用户
U000030,0,一般用户
U000031,0,潜力用户
U000032,0,流失风险用户
U000033,1,潜力用户
U000034,2,流失风险用户
U000035,1,高价值用户
U000036,0,一般用户
U000037,0,一般用户
U000038,1,潜力用户
U000039,0,潜力用户
U000040,0,高价值用户
U000041,1,潜力用户
U000042,0,潜力用户
U000043,0,一般用户
U000044,0,一般用户
U000045,0,潜力用户
U000046,1,潜力用户
U000047,1,一般用户
U000048,1,一般用户
U000049,0,潜力用户
U000050,0,一般用户
U000051,0,一般用户
U000052,0,一般用户
U000053,0,潜力用户
U000054,0,一般用户
U000055,0,流失风险用户
U000056,0,流失风险用户
U000057,0,一般用户
U000058,0,一般用户
U000059,0,一般用户
U000060,0,一般用户
U000061,0,一般用户
U000062,1,一般用户
U000063,0,一般用户
U000064,0,一般用户
U000065,0,一般用户
U000066,1,流失风险用户
U000067,0,潜力用户
U000068,0,潜力用户
U000069,0,一般用户
U000070,0,高价值用户
U000071,0,潜力用户
U000072,0,一般用户
U000073,2,流失风险用户
U000074,0,高价值用户
U000075,0,一般用户
U000076,2,流失风险用户
U000077,0,高价值用户
U000078,0,高价值用户
U000079,1,一般用户
U000080,0,高价值用户
U000081,0,潜力用户
U000082,0,流失风险用户
U000083,0,一般用户
U000084,2,流失风险用户
U000085,1,潜力用户
U000086,0,潜力用户
U000087,0,潜力用户
U000088,1,高价值用户
U000089,0,一般用户
U000090,0,一般用户
U000091,0,一般用户
U000092,1,潜力用户
U000093,2,流失风险用户
U000094,0,流失风险用户
U000095,2,流失风险用户
U000096,1,一般用户
U000097,0,高价值用户
U000098,0,潜力用户
U000099,0,高价值用户
U000100,0,潜力用户
U000101,1,潜力用户
U000102,0,高价值用户
U000103,0,流失风险用户
U000104,0,流失风险用户
U000105,0,潜力用户
U000106,0,高价值用户
U000107,0,潜力用户
U000108,1,一般用户
U000109,0,潜力用户
U000110,1,潜力用户
U000111,0,高价值用户
U000112,1,潜力用户
U000113,1,潜力用户
U000114,0,高价值用户
U000115,0,潜力用户
U000116,0,流失风险用户
U000117,0,潜力用户
U000118,0,高价值用户
U000119,2,流失风险用户
U000120,1,流失风险用户
U000121,1,高价值用户
U000122,0,潜力用户
U000123,1,流失风险用户
U000124,1,一般用户
U000125,0,潜力用户
U000126,0,高价值用户
U000127,1,一般用户
U000128,0,一般用户
U000129,1,高价值用户
U000130,2,流失风险用户
U000131,0,高价值用户
U000132,1,潜力用户
U000133,0,高价值用户
U000134,0,潜力用户
U000135,1,一般用户
U000136,0,潜力用户
U000137,0,流失风险用户
U000138,0,一般用户
U000139,0,高价值用户
U000140,0,一般用户
U000141,0,潜力用户
U000142,0,潜力用户
U000143,1,流失风险用户
U000144,0,潜力用户
U000145,0,一般用户
U000146,0,流失风险用户
U000147,1,流失风险用户
U000148,0,一般用户
U000149,0,一般用户
U000150,0,潜力用户
U000151,0,流失风险用户
U000152,0,潜力用户
U000153,1,潜力用户
U000154,1,高价值用户
U000155,2,流失风险用户
U000156,1,一般用户
U000157,2,流失风险用户
U000158,1,流失风险用户
U000159,0,潜力用户
U000160,0,高价值用户
U000161,0,高价值用户
U000162,1,潜力用户
U000163,1,一般用户
U000164,0,潜力用户
U000165,0,一般用户
U000166,0,潜力用户
U000167,2,流失风险用户
U000168,0,流失风险用户
U000169,1,流失风险用户
U000170,0,流失风险用户
U000171,2,流失风险用户
U000172,2,流失风险用户
U000173,0,高价值用户
U000174,0,潜力用户
U000175,0,潜力用户
U000176,1,一般用户
U000177,1,潜力用户
U000178,0,潜力用户
U000179,1,潜力用户
U000180,0,一般用户
U000181,0,流失风险用户
U000182,0,潜力用户
U000183,0,潜力用户
U000184,0,一般用户
U000185,2,流失风险用户
U000186,1,一般用户
U000187,1,高价值用户
U000188,2,流失风险用户
U000189,1,一般用户
U000190,1,高价值用户
U000191,0,高价值用户
U000192,1,一般用户
U000193,0,高价值用户
U000194,1,潜力用户
U000195,1,高价值用户
U000196,1,一般用户
U000197,0,高价值用户
U000198,0,流失风险用户
U000199,1,高价值用户
U000200,1,一般用户
U000201,0,流失风险用户
U000202,1,一般用户
U000203,0,潜力用户
U000204,1,一般用户
U000205,0,高价值用户
U000206,1,一般用户
U000207,0,潜力用户
U000208,0,一般用户
U000209,2,流失风险用户
U000210,0,潜力用户
U000211,0,潜力用户
U000212,1,潜力用户
U000213,0,一般用户
U000214,0,潜力用户
U000215,0,潜力用户
U000216,2,流失风险用户
U000217,2,流失风险用户
U000218,2,流失风险用户
U000219,0,高价值用户
U000220,0,一般用户
U000221,0,潜力用户
U000222,2,流失风险用户
U000223,0,一般用户
U000224,0,一般用户
U000225,1,潜力用户
U000226,2,流失风险用户
U000227,0,一般用户
U000228,0,潜力用户
U000229,0,潜力用户
U000230,0,高价值用户
U000231,1,潜力用户
U000232,0,潜力用户
U000233,1,流失风险用户
U000234,1,高价值用户
U000235,1,一般用户
U000236,0,高价值用户
U000237,0,潜力用户
U000238,0,潜力用户
U000239,2,流失风险用户
U000240,0,潜力用户
U000241,0,一般用户
U000242,1,流失风险用户
U000243,2,流失风险用户
U000244,0,潜力用户
U000245,0,潜力用户
U000246,2,流失风险用户
U000247,0,潜力用户
U000248,0,潜力用户
U000249,0,流失风险用户
U000250,0,潜力用户
U000251,0,一般用户
U000252,0,流失风险用户
U000253,0,一般用户
U000254,0,一般用户
U000255,0,一般用户
U000256,0,流失风险用户
U000257,1,一般用户
U000258,0,高价值用户
U000259,1,潜力用户
U000260,1,一般用户
U000261,0,高价值用户
U000262,0,流失风险用户
U000263,0,流失风险用户
U000264,0,潜力用户
U000265,0,一般用户
U000266,0,潜力用户
U000267,0,潜力用户
U000268,0,高价值用户
U000269,1,流失风险用户
U000270,0,潜力用户
U000271,0,潜力用户
U000272,0,一般用户
U000273,1,流失风险用户
U000274,0,高价值用户
U000275,0,流失风险用户
U000276,0,潜力用户
U000277,0,流失风险用户
U000278,1,潜力用户
U000279,0,潜力用户
U000280,0,高价值用户
U000281,0,流失风险用户
U000282,0,一般用户
U000283,0,潜力用户
U000284,0,一般用户
U000285,0,潜力用户
U000286,0,高价值用户
U000287,1,潜力用户
U000288,0,潜力用户
U000289,0,潜力用户
U000290,1,一般用户
U000291,0,高价值用户
U000292,1,潜力用户
U000293,0,潜力用户
U000294,0,一般用户
U000295,0,潜力用户
U000296,0,流失风险用户
U000297,2,流失风险用户
U000298,0,高价值用户
U000299,2,流失风险用户
U000300,2,流失风险用户
U000301,0,潜力用户
U000302,1,一般用户
U000303,0,潜力用户
U000304,0,潜力用户
U000305,0,潜力用户
U000306,0,潜力用户
U000307,0,一般用户
U000308,0,一般用户
U000309,1,流失风险用户
U000310,0,高价值用户
U000311,1,潜力用户
U000312,0,高价值用户
U000313,1,潜力用户
U000314,2,流失风险用户
U000315,0,潜力用户
U000316,0,潜力用户
U000317,2,流失风险用户
U000318,0,一般用户
U000319,1,流失风险用户
U000320,0,一般用户
U000321,0,一般用户
U000322,0,潜力用户
U000323,0,一般用户
U000324,2,流失风险用户
U000325,0,高价值用户
U000326,0,高价值用户
U000327,0,潜力用户
U000328,0,高价值用户
U000329,0,潜力用户
U000330,1,一般用户
U000331,1,一般用户
U000332,0,流失风险用户
U000333,2,流失风险用户
U000334,0,潜力用户
U000335,1,潜力用户
U000336,1,一般用户
U000337,2,一般用户
U000338,0,流失风险用户
U000339,0,一般用户
U000340,1,高价值用户
U000341,0,高价值用户
U000342,0,一般用户
U000343,1,高价值用户
U000344,0,流失风险用户
U000345,2,流失风险用户
U000346,1,潜力用户
U000347,1,一般用户
U000348,0,流失风险用户
U000349,0,高价值用户
U000350,2,流失风险用户
U000351,2,流失风险用户
U000352,0,高价值用户
U000353,0,潜力用户
U000354,1,高价值用户
U000355,2,流失风险用户
U000356,0,一般用户
U000357,1,流失风险用户
U000358,0,一般用户
U000359,0,一般用户
U000360,0,潜力用户
U000361,1,潜力用户
U000362,1,一般用户
U000363,1,潜力用户
U000364,0,一般用户
U000365,0,一般用户
U000366,0,一般用户
U000367,0,潜力用户
U000368,0,一般用户
U000369,0,流失风险用户
U000370,0,流失风险用户
U000371,0,流失风险用户
U000372,0,流失风险用户
U000373,0,潜力用户
U000374,0,流失风险用户
U000375,0,一般用户
U000376,2,流失风险用户
U000377,1,高价值用户
U000378,0,一般用户
U000379,0,潜力用户
U000380,2,流失风险用户
U000381,0,潜力用户
U000382,2,流失风险用户
U000383,0,潜力用户
U000384,2,流失风险用户
U000385,0,一般用户
U000386,0,潜力用户
U000387,1,一般用户
U000388,0,一般用户
U000389,0,高价值用户
U000390,2,流失风险用户
U000391,2,流失风险用户
U000392,0,流失风险用户
U000393,1,高价值用户
U000394,0,一般用户
U000395,1,潜力用户
U000396,0,一般用户
U000397,1,一般用户
U000398,0,潜力用户
U000399,0,一般用户
U000400,0,潜力用户
U000401,0,一般用户
U000402,1,一般用户
U000403,1,高价值用户
U000404,0,一般用户
U000405,1,一般用户
U000406,0,流失风险用户
U000407,1,潜力用户
U000408,1,潜力用户
U000409,1,高价值用户
U000410,0,潜力用户
U000411,0,一般用户
U000412,0,潜力用户
U000413,2,流失风险用户
U000414,0,流失风险用户
U000415,0,流失风险用户
U000416,0,流失风险用户
U000417,0,一般用户
U000418,0,流失风险用户
U000419,1,潜力用户
U000420,0,一般用户
U000421,2,流失风险用户
U000422,0,高价值用户
U000423,0,高价值用户
U000424,0,高价值用户
U000425,2,流失风险用户
U000426,1,一般用户
U000427,1,潜力用户
U000428,0,潜力用户
U000429,0,流失风险用户
U000430,0,一般用户
U000431,0,一般用户
U000432,0,潜力用户
U000433,1,潜力用户
U000434,2,流失风险用户
U000435,0,潜力用户
U000436,1,潜力用户
U000437,2,流失风险用户
U000438,2,流失风险用户
U000439,0,潜力用户
U000440,0,潜力用户
U000441,1,潜力用户
U000442,0,高价值用户
U000443,1,一般用户
U000444,0,流失风险用户
U000445,0,一般用户
U000446,0,潜力用户
U000447,0,高价值用户
U000448,0,潜力用户
U000449,0,一般用户
U000450,2,流失风险用户
U000451,0,潜力用户
U000452,1,潜力用户
U000453,0,一般用户
U000454,0,一般用户
U000455,0,一般用户
U000456,1,潜力用户
U000457,0,一般用户
U000458,1,高价值用户
U000459,1,潜力用户
U000460,0,高价值用户
U000461,1,流失风险用户
U000462,1,高价值用户
U000463,0,流失风险用户
U000464,0,高价值用户
U000465,0,流失风险用户
U000466,1,潜力用户
U000467,1,潜力用户
U000468,1,一般用户
U000469,0,一般用户
U000470,0,一般用户
U000471,0,一般用户
U000472,1,潜力用户
U000473,1,潜力用户
U000474,0,一般用户
U000475,0,流失风险用户
U000476,2,流失风险用户
U000477,0,流失风险用户
U000478,2,流失风险用户
U000479,0,潜力用户
U000480,0,高价值用户
U000481,0,一般用户
U000482,1,一般用户
U000483,0,一般用户
U000484,0,一般用户
U000485,0,高价值用户
U000486,0,潜力用户
U000487,2,流失风险用户
U000488,0,一般用户
U000489,0,高价值用户
U000490,0,一般用户
U000491,0,潜力用户
U000492,0,高价值用户
U000493,0,潜力用户
U000494,0,一般用户
U000495,0,高价值用户
U000496,1,一般用户
U000497,2,流失风险用户
U000498,1,高价值用户
U000499,0,一般用户
U000500,1,潜力用户
U000501,0,潜力用户
U000502,0,一般用户
U000503,0,流失风险用户
U000504,0,潜力用户
U000505,1,一般用户
U000506,0,一般用户
U000507,2,流失风险用户
U000508,0,流失风险用户
U000509,2,流失风险用户
U000510,0,潜力用户
U000511,1,流失风险用户
U000512,2,流失风险用户
U000513,1,潜力用户
U000514,0,一般用户
U000515,0,流失风险用户
U000516,0,潜力用户
U000517,0,流失风险用户
U000518,0,一般用户
U000519,0,潜力用户
U000520,0,潜力用户
U000521,0,一般用户
U000522,1,流失风险用户
U000523,2,流失风险用户
U000524,0,一般用户
U000525,0,潜力用户
U000526,2,流失风险用户
U000527,0,一般用户
U000528,2,流失风险用户
U000529,1,高价值用户
U000530,0,流失风险用户
U000531,0,潜力用户
U000532,2,流失风险用户
U000533,0,潜力用户
U000534,0,潜力用户
U000535,0,高价值用户
U000536,2,流失风险用户
U000537,1,潜力用户
U000538,0,流失风险用户
U000539,0,一般用户
U000540,2,流失风险用户
U000541,0,一般用户
U000542,1,流失风险用户
U000543,1,潜力用户
U000544,0,一般用户
U000545,1,潜力用户
U000546,1,流失风险用户
U000547,1,流失风险用户
U000548,2,流失风险用户
U000549,1,一般用户
U000550,0,潜力用户
U000551,1,潜力用户
U000552,0,高价值用户
U000553,1,潜力用户
U000554,0,一般用户
U000555,0,高价值用户
U000556,1,一般用户
U000557,0,一般用户
U000558,0,高价值用户
U000559,0,潜力用户
U000560,2,流失风险用户
U000561,0,一般用户
U000562,0,一般用户
U000563,0,高价值用户
U000564,0,潜力用户
U000565,2,流失风险用户
U000566,0,潜力用户
U000567,1,潜力用户
U000568,1,潜力用户
U000569,0,潜力用户
U000570,0,一般用户
U000571,1,一般用户
U000572,2,流失风险用户
U000573,0,一般用户
U000574,0,一般用户
U000575,0,潜力用户
U000576,1,一般用户
U000577,0,潜力用户
U000578,2,流失风险用户
U000579,2,流失风险用户
U000580,0,高价值用户
U000581,1,潜力用户
U000582,2,流失风险用户
U000583,0,流失风险用户
U000584,0,高价值用户
U000585,0,高价值用户
U000586,0,潜力用户
U000587,1,潜力用户
U000588,1,高价值用户
U000589,1,一般用户
U000590,1,一般用户
U000591,0,一般用户
U000592,2,流失风险用户
U000593,0,一般用户
U000594,1,潜力用户
U000595,0,潜力用户
U000596,1,一般用户
U000597,0,一般用户
U000598,0,高价值用户
U000599,0,潜力用户
U000600,2,流失风险用户
U000601,1,高价值用户
U000602,1,一般用户
U000603,0,一般用户
U000604,0,潜力用户
U000605,0,潜力用户
U000606,1,一般用户
U000607,0,潜力用户
U000608,0,流失风险用户
U000609,1,潜力用户
U000610,0,流失风险用户
U000611,0,一般用户
U000612,1,潜力用户
U000613,0,流失风险用户
U000614,0,一般用户
U000615,0,高价值用户
U000616,0,高价值用户
U000617,0,一般用户
U000618,1,高价值用户
U000619,2,流失风险用户
U000620,0,高价值用户
U000621,1,一般用户
U000622,0,潜力用户
U000623,1,潜力用户
U000624,0,潜力用户
U000625,0,高价值用户
U000626,0,流失风险用户
U000627,0,一般用户
U000628,0,高价值用户
U000629,1,一般用户
U000630,1,潜力用户
U000631,0,流失风险用户
U000632,1,高价值用户
U000633,0,一般用户
U000634,0,高价值用户
U000635,2,流失风险用户
U000636,0,流失风险用户
U000637,0,高价值用户
U000638,1,潜力用户
U000639,0,一般用户
U000640,1,流失风险用户
U000641,0,流失风险用户
U000642,1,一般用户
U000643,0,一般用户
U000644,1,一般用户
U000645,0,一般用户
U000646,0,一般用户
U000647,0,一般用户
U000648,0,一般用户
U000649,0,潜力用户
U000650,0,潜力用户
U000651,0,流失风险用户
U000652,0,潜力用户
U000653,0,潜力用户
U000654,0,一般用户
U000655,0,潜力用户
U000656,2,流失风险用户
U000657,0,一般用户
U000658,0,一般用户
U000659,0,流失风险用户
U000660,0,潜力用户
U000661,2,一般用户
U000662,0,潜力用户
U000663,2,流失风险用户
U000664,0,潜力用户
U000665,1,潜力用户
U000666,0,一般用户
U000667,1,流失风险用户
U000668,0,一般用户
U000669,0,潜力用户
U000670,0,流失风险用户
U000671,0,流失风险用户
U000672,1,潜力用户
U000673,2,一般用户
U000674,0,潜力用户
U000675,2,流失风险用户
U000676,0,高价值用户
U000677,2,流失风险用户
U000678,2,流失风险用户
U000679,2,流失风险用户
U000680,0,高价值用户
U000681,1,潜力用户
U000682,0,潜力用户
U000683,0,高价值用户
U000684,1,流失风险用户
U000685,1,潜力用户
U000686,1,高价值用户
U000687,0,高价值用户
U000688,2,流失风险用户
U000689,1,高价值用户
U000690,0,流失风险用户
U000691,2,流失风险用户
U000692,1,流失风险用户
U000693,0,潜力用户
U000694,1,流失风险用户
U000695,1,潜力用户
U000696,0,流失风险用户
U000697,0,潜力用户
U000698,0,潜力用户
U000699,0,潜力用户
U000700,1,高价值用户
U000701,1,潜力用户
U000702,0,潜力用户
U000703,0,一般用户
U000704,0,潜力用户
U000705,0,高价值用户
U000706,0,潜力用户
U000707,0,一般用户
U000708,0,高价值用户
U000709,0,一般用户
U000710,1,流失风险用户
U000711,2,流失风险用户
U000712,2,流失风险用户
U000713,0,潜力用户
U000714,0,潜力用户
U000715,2,流失风险用户
U000716,0,潜力用户
U000717,0,流失风险用户
U000718,0,潜力用户
U000719,2,流失风险用户
U000720,0,潜力用户
U000721,0,高价值用户
U000722,0,高价值用户
U000723,0,潜力用户
U000724,0,潜力用户
U000725,1,潜力用户
U000726,2,流失风险用户
U000727,0,高价值用户
U000728,0,一般用户
U000729,1,潜力用户
U000730,0,一般用户
U000731,0,一般用户
U000732,0,一般用户
U000733,2,流失风险用户
U000734,1,一般用户
U000735,1,一般用户
U000736,1,潜力用户
U000737,0,一般用户
U000738,0,潜力用户
U000739,0,流失风险用户
U000740,0,潜力用户
U000741,0,一般用户
U000742,1,一般用户
U000743,1,一般用户
U000744,2,流失风险用户
U000745,0,一般用户
U000746,0,一般用户
U000747,0,高价值用户
U000748,0,一般用户
U000749,0,潜力用户
U000750,1,一般用户
U000751,2,流失风险用户
U000752,1,高价值用户
U000753,2,流失风险用户
U000754,1,潜力用户
U000755,1,流失风险用户
U000756,0,潜力用户
U000757,0,高价值用户
U000758,2,一般用户
U000759,0,一般用户
U000760,0,一般用户
U000761,1,流失风险用户
U000762,1,高价值用户
U000763,0,高价值用户
U000764,0,一般用户
U000765,0,潜力用户
U000766,1,一般用户
U000767,2,流失风险用户
U000768,0,一般用户
U000769,1,潜力用户
U000770,0,一般用户
U000771,2,流失风险用户
U000772,1,流失风险用户
U000773,2,一般用户
U000774,0,潜力用户
U000775,0,流失风险用户
U000776,1,流失风险用户
U000777,0,潜力用户
U000778,0,高价值用户
U000779,0,潜力用户
U000780,0,一般用户
U000781,1,一般用户
U000782,0,潜力用户
U000783,0,潜力用户
U000784,0,潜力用户
U000785,0,潜力用户
U000786,1,一般用户
U000787,2,流失风险用户
U000788,0,潜力用户
U000789,0,流失风险用户
U000790,0,流失风险用户
U000791,0,潜力用户
U000792,2,流失风险用户
U000793,0,潜力用户
U000794,0,潜力用户
U000795,0,高价值用户
U000796,0,流失风险用户
U000797,0,潜力用户
U000798,1,一般用户
U000799,0,一般用户
U000800,0,潜力用户
U000801,0,一般用户
U000802,1,一般用户
U000803,2,流失风险用户
U000804,1,一般用户
U000805,0,流失风险用户
U000806,0,一般用户
U000807,2,流失风险用户
U000808,0,潜力用户
U000809,0,潜力用户
U000810,0,流失风险用户
U000811,0,流失风险用户
U000812,0,一般用户
U000813,1,高价值用户
U000814,1,潜力用户
U000815,2,一般用户
U000816,0,高价值用户
U000817,1,潜力用户
U000818,0,潜力用户
U000819,0,潜力用户
U000820,2,流失风险用户
U000821,0,流失风险用户
U000822,1,流失风险用户
U000823,0,潜力用户
U000824,0,高价值用户
U000825,0,流失风险用户
U000826,1,潜力用户
U000827,1,一般用户
U000828,0,潜力用户
U000829,1,流失风险用户
U000830,0,潜力用户
U000831,0,流失风险用户
U000832,0,一般用户
U000833,1,一般用户
U000834,0,潜力用户
U000835,0,潜力用户
U000836,0,潜力用户
U000837,0,一般用户
U000838,0,潜力用户
U000839,0,潜力用户
U000840,0,流失风险用户
U000841,0,潜力用户
U000842,0,一般用户
U000843,2,流失风险用户
U000844,0,潜力用户
U000845,1,一般用户
U000846,1,一般用户
U000847,0,潜力用户
U000848,0,潜力用户
U000849,1,高价值用户
U000850,0,流失风险用户
U000851,1,一般用户
U000852,2,流失风险用户
U000853,0,潜力用户
U000854,0,一般用户
U000855,1,一般用户
U000856,2,流失风险用户
U000857,1,一般用户
U000858,0,潜力用户
U000859,0,流失风险用户
U000860,0,潜力用户
U000861,0,流失风险用户
U000862,0,流失风险用户
U000863,0,一般用户
U000864,1,流失风险用户
U000865,0,潜力用户
U000866,0,潜力用户
U000867,0,一般用户
U000868,0,一般用户
U000869,0,潜力用户
U000870,0,潜力用户
U000871,0,一般用户
U000872,1,潜力用户
U000873,0,潜力用户
U000874,0,潜力用户
U000875,1,高价值用户
U000876,2,流失风险用户
U000877,0,流失风险用户
U000878,2,流失风险用户
U000879,0,潜力用户
U000880,0,一般用户
U000881,1,一般用户
U000882,0,潜力用户
U000883,0,潜力用户
U000884,0,潜力用户
U000885,0,潜力用户
U000886,1,一般用户
U000887,0,潜力用户
U000888,0,一般用户
U000889,0,潜力用户
U000890,0,高价值用户
U000891,0,流失风险用户
U000892,0,一般用户
U000893,0,一般用户
U000894,0,流失风险用户
U000895,0,一般用户
U000896,0,一般用户
U000897,1,潜力用户
U000898,0,一般用户
U000899,0,高价值用户
U000900,0,潜力用户
U000901,0,潜力用户
U000902,1,潜力用户
U000903,0,潜力用户
U000904,2,流失风险用户
U000905,0,一般用户
U000906,0,一般用户
U000907,0,一般用户
U000908,0,一般用户
U000909,2,流失风险用户
U000910,0,潜力用户
U000911,0,潜力用户
U000912,0,一般用户
U000913,0,一般用户
U000914,2,流失风险用户
U000915,1,潜力用户
U000916,0,潜力用户
U000917,0,流失风险用户
U000918,0,潜力用户
U000919,1,流失风险用户
U000920,0,一般用户
U000921,0,流失风险用户
U000922,0,潜力用户
U000923,1,潜力用户
U000924,2,流失风险用户
U000925,0,潜力用户
U000926,0,高价值用户
U000927,0,一般用户
U000928,1,流失风险用户
U000929,0,一般用户
U000930,0,流失风险用户
U000931,0,流失风险用户
U000932,1,潜力用户
U000933,0,一般用户
U000934,0,高价值用户
U000935,1,流失风险用户
U000936,0,潜力用户
U000937,0,潜力用户
U000938,1,高价值用户
U000939,0,高价值用户
U000940,0,高价值用户
U000941,0,一般用户
U000942,1,一般用户
U000943,2,流失风险用户
U000944,1,流失风险用户
U000945,2,流失风险用户
U000946,0,高价值用户
U000947,0,一般用户
U000948,0,流失风险用户
U000949,0,潜力用户
U000950,0,一般用户
U000951,1,潜力用户
U000952,1,潜力用户
U000953,0,一般用户
U000954,0,流失风险用户
U000955,0,一般用户
U000956,0,一般用户
U000957,0,流失风险用户
U000958,0,一般用户
U000959,1,一般用户
U000960,0,高价值用户
U000961,1,高价值用户
U000962,0,流失风险用户
U000963,0,潜力用户
U000964,0,流失风险用户
U000965,1,流失风险用户
U000966,1,一般用户
U000967,0,一般用户
U000968,0,流失风险用户
U000969,0,一般用户
U000970,0,一般用户
U000971,0,一般用户
U000972,0,高价值用户
U000973,0,高价值用户
U000974,1,流失风险用户
U000975,1,流失风险用户
U000976,0,流失风险用户
U000977,0,一般用户
U000978,0,流失风险用户
U000979,0,流失风险用户
U000980,0,一般用户
U000981,0,高价值用户
U000982,0,一般用户
U000983,0,潜力用户
U000984,2,一般用户
U000985,1,一般用户
U000986,2,流失风险用户
U000987,0,潜力用户
U000988,1,流失风险用户
U000989,0,潜力用户
U000990,0,一般用户
U000991,0,高价值用户
U000992,0,潜力用户
U000993,0,一般用户
U000994,1,一般用户
U000995,0,一般用户
U000996,0,潜力用户
U000997,1,一般用户
U000998,0,一般用户
U000999,0,潜力用户
U001000,0,潜力用户
